,Instrument,Exchange Name,Return On Assets - Actual,Company Name,Country of Headquarters,Date,Revenue from Business Activities - Total,Exchange Rate,Financial Period Absolute,Period End Date,Currency,Reported Currency,Organization Ultimate Parent,Country of Headquarters,NAICS Sector Name,NAICS Sector Code,NAICS Subsector Name,NAICS Subsector Code,SIC Industry Name,SIC Industry Group Name,Ultimate Parent Id,Price Close,Earnings Per Share - Mean,Net Income after Tax,Company Market Capitalization,P/E (Daily Time Series Ratio)
42,SACL.ZI,,,,,2013-03-31T00:00:00Z,24314615,0.002645503,FY2013,3/31/13,USD,ZWL,,,,,,,,,,2.65E-05,,-17307893,,
43,SACL.ZI,,,,,2014-03-31T00:00:00Z,9313289,0.002645503,FY2014,3/31/14,USD,ZWL,,,,,,,,,,4.76E-05,,-12844976,,
44,SACL.ZI,,,,,2015-03-31T00:00:00Z,9291076,0.002645503,FY2015,3/31/15,USD,ZWL,,,,,,,,,,1.59E-05,,-8354796,,
45,SACL.ZI,,,,,2016-03-31T00:00:00Z,18682052,0.002645503,FY2016,3/31/16,USD,ZWL,,,,,,,,,,3.15E-05,,-10394811,,
46,SACL.ZI,,,,,2017-03-31T00:00:00Z,32633869,0.002645503,FY2017,3/31/17,USD,ZWL,,,,,,,,,,5.29E-05,,-6757125,,
47,SACL.ZI,,,,,2018-03-31T00:00:00Z,127248.9947,0.002645503,FY2018,3/31/18,USD,ZWL,,,,,,,,,,3.44E-05,,-12185.05026,162158.9755,0.423314881
48,SACL.ZI,,,,,2019-03-31T00:00:00Z,1494001.048,0.002645503,FY2019,3/31/19,USD,ZWL,,,,,,,,,,0.002170709,,153894.8386,10235077.69,3.052450559
49,SACL.ZI,,,,,2020-03-31T00:00:00Z,169899647.8,0.041237113,FY2020,3/31/20,USD,ZWL,,,,,,,,,,0.003385924,,6043430.557,15964915.5,
50,SACL.ZI,,,,,2021-03-31T00:00:00Z,107186234.2,0.01221477,FY2021,3/31/21,USD,ZWL,,,,,,,,,,0.011326204,,-468968.536,51677274.97,
51,SACL.ZI,,,,,2022-03-31T00:00:00Z,97696245.88,0.007421536,FY2022,3/31/22,USD,ZWL,,,,,,,,,,0.003212121,,5514210.89,15131847.79,13.99709494
52,SEMC.CI,BOURSE REGIONALE DES VALEURS MOBILIERES,,Crown Societe Ivoirienne d'Emballage Metallique SA,Ivory Coast,1996-12-31T00:00:00Z,,,FY1996,12/31/96,USD,,Crown Holdings Inc,United States,Manufacturing,31-33,Fabricated Metal Product Manufacturing,332,,,4295903809,,,,,
53,SEMC.CI,,,,,1997-12-31T00:00:00Z,,,FY1997,12/31/97,USD,,,,,,,,,,,0.866236906,,,,
54,SEMC.CI,,,,,1998-12-31T00:00:00Z,,,FY1998,12/31/98,USD,,,,,,,,,,,0.563228146,,,,
55,SEMC.CI,,,,,1999-12-31T00:00:00Z,,,FY1999,12/31/99,USD,,,,,,,,,,,0.466327909,,,,
56,SEMC.CI,,,,,2000-12-31T00:00:00Z,,,FY2000,12/31/00,USD,,,,,,,,,,,0.573717255,,,,
57,SEMC.CI,,,,,2001-12-31T00:00:00Z,,,FY2001,12/31/01,USD,,,,,,,,,,,0.934185629,,,,
58,SEMC.CI,,,,,2002-12-31T00:00:00Z,37967404.47,0.001590103,FY2002,12/31/02,USD,XOF,,,,,,,,,,1.324904418,,3806051.933,,7.366647629
59,SEMC.CI,,,,,2003-12-31T00:00:00Z,47392943.96,0.001923151,FY2003,12/31/03,USD,XOF,,,,,,,,,,1.524533426,,4225552.906,,8.559603213
60,SEMC.CI,,,,,2004-12-31T00:00:00Z,38369898.4,0.002065006,FY2004,12/31/04,USD,XOF,,,,,,,,,,1.144541909,,3054179.573,,10.64457047
61,SEMC.CI,,,,,2005-12-31T00:00:00Z,33877036.15,0.001805902,FY2005,12/31/05,USD,XOF,,,,,,,,,,1.49658778,,3110107.632,,12.77348456
62,SEMC.CI,,,,,2006-12-31T00:00:00Z,41063880.95,0.002013774,FY2006,12/31/06,USD,XOF,,,,,,,,,,2.051854965,,3291427.363,,14.29426112
63,SEMC.CI,,,,,2007-12-31T00:00:00Z,,,FY2007,12/31/07,USD,,,,,,,,,,,1.844174757,,,51283649.73,12.52078998
64,SEMC.CI,,,,,2008-12-31T00:00:00Z,50875890.68,0.002143623,FY2008,12/31/08,USD,XOF,,,,,,,,,,1.852986888,,3256486.602,46623948.05,14.03612682
65,SEMC.CI,,,,,2009-12-31T00:00:00Z,49631324.62,0.002186557,FY2009,12/31/09,USD,XOF,,,,,,,,,,1.712171158,,9261726.505,41126166.11,4.756771177
66,SEMC.CI,,,,,2010-12-31T00:00:00Z,41003612.83,0.00204115,FY2010,12/31/10,USD,XOF,,,,,,,,,,1.129599968,,-2077569.807,28392973.56,
67,SEMC.CI,,,,,2011-12-31T00:00:00Z,38518139.31,0.001973165,FY2011,12/31/11,USD,XOF,,,,,,,,,,1.194709936,,3037636.148,29997282.93,9.674311541
68,SEMC.CI,,,,,2012-12-31T00:00:00Z,44771165.58,0.002014139,FY2012,12/31/12,USD,XOF,,,,,,,,,,2.110474205,,-102594.2114,53606721.74,
69,SEMC.CI,,,,,2013-12-31T00:00:00Z,46767541.04,0.002101856,FY2013,12/31/13,USD,XOF,,,,,,,,,,1.069138556,,266775.9632,26921165.63,114.1652195
70,SEMC.CI,,,,,2014-12-31T00:00:00Z,31852737.58,0.001857873,FY2014,12/31/14,USD,XOF,,,,,,,,,,1.872981118,,-88646.53971,46959150.31,
71,SEMC.CI,,,,,2015-12-31T00:00:00Z,29458636.06,0.001657275,FY2015,12/31/15,USD,XOF,,,,,,,,,,1.319704386,,1300187.272,33242825.61,26.48890099
72,SEMC.CI,,,,,2016-12-31T00:00:00Z,28326339.7,0.001599642,FY2016,12/31/16,USD,XOF,,,,,,,,,,0.615124754,,758366.126,15574565.08,18.43054388
73,SEMC.CI,,,,,2017-12-31T00:00:00Z,35247167.37,0.001782468,FY2017,12/31/17,USD,XOF,,,,,,,,,,0.527036998,,266601.3618,13275851.16,50.52444373
74,SEMC.CI,,,,,2018-12-31T00:00:00Z,34779641.17,0.00175679,FY2018,12/31/18,USD,XOF,,,,,,,,,,0.223367698,,-130929.8057,5628960.894,
75,SEMC.CI,,,,,2019-12-31T00:00:00Z,32119580.99,0.001718951,FY2019,12/31/19,USD,XOF,,,,,,,,,,0.377002828,,1186660.541,9496550.424,7.297738613
76,SEMC.CI,,,,,2020-12-31T00:00:00Z,37002084.08,0.001885014,FY2020,12/31/20,USD,XOF,,,,,,,,,,1.326973114,,1388401.516,33425921.94,26.16268333
77,SEMC.CI,,,,,2021-12-31T00:00:00Z,39994187.3,0.001734605,FY2021,12/31/21,USD,XOF,,,,,,,,,,1.105691057,,4134621.318,27851915.45,7.186130936
78,ILV.MV,MALAWI STOCK EXCHANGE,,Illovo Sugar (Malawi) plc,Malawi,1997-03-31T00:00:00Z,,,FY1997,3/31/97,USD,,Wittington Investments Ltd,United Kingdom,Manufacturing,31-33,Food Manufacturing,311,,,4295897294,,,,,
79,ILV.MV,,,,,1998-03-31T00:00:00Z,,,FY1998,3/31/98,USD,,,,,,,,,,,,,,,
80,ILV.MV,,,,,1999-03-31T00:00:00Z,,,FY1999,3/31/99,USD,,,,,,,,,,,,,,,
81,ILV.MV,,,,,2000-03-31T00:00:00Z,,,FY2000,3/31/00,USD,,,,,,,,,,,,,,,
82,ILV.MV,,,,,2001-03-31T00:00:00Z,,,FY2001,3/31/01,USD,,,,,,,,,,,,,,,
83,ILV.MV,,,,,2002-03-31T00:00:00Z,,,FY2002,3/31/02,USD,,,,,,,,,,,,,,,
84,ILV.MV,,,,,2003-03-31T00:00:00Z,,,FY2003,3/31/03,USD,,,,,,,,,,,,,,,
85,ILV.MV,,,,,2004-03-31T00:00:00Z,,,FY2004,3/31/04,USD,,,,,,,,,,,,,,,
86,ILV.MV,,,,,2005-03-31T00:00:00Z,,,FY2005,3/31/05,USD,,,,,,,,,,,,,,,
87,ILV.MV,,,,,2006-03-31T00:00:00Z,,,FY2006,3/31/06,USD,,,,,,,,,,,,,,,
88,ILV.MV,,,,,2007-03-31T00:00:00Z,142852986.1,0.007274314,FY2007,3/31/07,USD,MWK,,,,,,,,,,,,20731796.03,,
89,ILV.MV,,,,,2008-03-31T00:00:00Z,152050269.3,0.007181329,FY2008,3/31/08,USD,MWK,,,,,,,,,,0.883392226,,36086175.94,,17.74736274
90,ILV.MV,,,,,2009-03-31T00:00:00Z,188307470.2,0.007217611,FY2009,3/31/09,USD,MWK,,,,,,,,,,0.765217391,,45853482.5,,15.61767921
91,ILV.MV,,,,,2010-03-31T00:00:00Z,191591973.2,0.006688963,FY2010,3/31/10,USD,MWK,,,,,,,,,,0.73308897,,35384615.38,523192553.4,11.04091764
92,ILV.MV,,,,,2011-03-31T00:00:00Z,205352262.9,0.006665334,FY2011,3/31/11,USD,MWK,,,,,,,,,,0.802221537,,42824768.38,572340455.6,14.14053297
93,ILV.MV,,,,,2012-03-31T00:00:00Z,221580547.1,0.006079027,FY2012,3/31/12,USD,MWK,,,,,,,,,,0.47921875,,49118541.03,340830832.9,8.216180652
94,ILV.MV,,,,,2013-03-31T00:00:00Z,166276315.8,0.002631579,FY2013,3/31/13,USD,MWK,,,,,,,,,,0.706896552,,55086842.11,493394072.8,9.781607715
95,ILV.MV,,,,,2014-03-31T00:00:00Z,221838383.8,0.002525253,FY2014,3/31/14,USD,MWK,,,,,,,,,,0.646948873,,47515151.52,461562044.7,11.30109742
96,ILV.MV,,,,,2015-03-31T00:00:00Z,216342376.1,0.002338634,FY2015,3/31/15,USD,MWK,,,,,,,,,,0.379318875,,24347521.05,253092018.1,51.13486041
97,ILV.MV,,,,,2016-03-31T00:00:00Z,147988803.6,0.001480999,FY2016,3/31/16,USD,MWK,,,,,,,,,,0.223479293,,2671721.809,159482372,23.60933631
98,ILV.MV,,,,,2017-08-31T00:00:00Z,,,FY2017,8/31/17,USD,,,,,,,,,,,0.334597368,,,239988021.9,24.18455232
99,ILV.MV,,,,,2018-08-31T00:00:00Z,198699259.9,0.00140166,FY2018,8/31/18,USD,MWK,,,,,,,,,,0.277430989,,23055898.18,198242324.9,20.1537936
100,ILV.MV,,,,,2019-08-31T00:00:00Z,179691267.4,0.001385694,FY2019,8/31/19,USD,MWK,,,,,,,,,,0.20988806,,13971953.55,149712652.2,6.636082855
101,ILV.MV,,,,,2020-08-31T00:00:00Z,198287703.6,0.001349327,FY2020,8/31/20,USD,MWK,,,,,,,,,,0.106357954,,3695807.64,75232248.78,5.694534365
102,ILV.MV,,,,,2021-08-31T00:00:00Z,202919644.5,0.001242931,FY2021,8/31/21,USD,MWK,,,,,,,,,,0.371839365,,25441551.18,265286709.6,31.39786432
103,ILV.MV,,,,,2022-08-31T00:00:00Z,184762960.7,0.000989932,FY2022,8/31/22,USD,MWK,,,,,,,,,,0.531496063,,26361899.48,379192885,14.46713135
104,NITL.MV,MALAWI STOCK EXCHANGE,,National Investment Trust Ltd,Malawi,1997-09-30T00:00:00Z,,,FY1997,9/30/97,USD,,National Investment Trust Ltd,Malawi,Finance and Insurance,52,"Funds, Trusts, and Other Financial Vehicles",525,,,5000134338,,,,,
105,NITL.MV,,,,,1998-09-30T00:00:00Z,,,FY1998,9/30/98,USD,,,,,,,,,,,,,,,
106,NITL.MV,,,,,1999-09-30T00:00:00Z,,,FY1999,9/30/99,USD,,,,,,,,,,,,,,,
107,NITL.MV,,,,,2000-09-30T00:00:00Z,,,FY2000,9/30/00,USD,,,,,,,,,,,,,,,
108,NITL.MV,,,,,2001-09-30T00:00:00Z,,,FY2001,9/30/01,USD,,,,,,,,,,,,,,,
109,NITL.MV,,,,,2002-09-30T00:00:00Z,,,FY2002,9/30/02,USD,,,,,,,,,,,,,,,
110,NITL.MV,,,,,2003-09-30T00:00:00Z,,,FY2003,9/30/03,USD,,,,,,,,,,,,,,,
111,NITL.MV,,,,,2004-09-30T00:00:00Z,,,FY2004,9/30/04,USD,,,,,,,,,,,,,,,
112,NITL.MV,,,,,2005-09-30T00:00:00Z,,,FY2005,9/30/05,USD,,,,,,,,,,,,,,,
113,NITL.MV,,,,,2006-09-30T00:00:00Z,,,FY2006,9/30/06,USD,,,,,,,,,,,,,,,
114,NITL.MV,,,,,2007-09-30T00:00:00Z,,,FY2007,9/30/07,USD,,,,,,,,,,,,,,,
115,NITL.MV,,,,,2008-09-30T00:00:00Z,,,FY2008,9/30/08,USD,,,,,,,,,,,0.151624549,,,,
116,NITL.MV,,,,,2009-09-30T00:00:00Z,,,FY2009,9/30/09,USD,,,,,,,,,,,0.10745234,,,,
117,NITL.MV,,,,,2010-09-30T00:00:00Z,,,FY2010,9/30/10,USD,,,,,,,,,,,0.106666667,,,14400000,
118,NITL.MV,,,,,2011-09-30T00:00:00Z,,,FY2011,9/30/11,USD,,,,,,,,,,,0.098069261,,,13329219.38,
119,NITL.MV,,,,,2012-09-30T00:00:00Z,,,FY2012,9/30/12,USD,,,,,,,,,,,0.052959502,,,7149532.71,
120,NITL.MV,,,,,2013-09-30T00:00:00Z,810187.5,0.002840909,FY2013,9/30/13,USD,MWK,,,,,,,,,,0.072839506,,6555667.614,9596385.542,
121,NITL.MV,,,,,2014-09-30T00:00:00Z,1084212.987,0.002597403,FY2014,9/30/14,USD,MWK,,,,,,,,,,0.091258933,,5734311.688,12319956.02,
122,NITL.MV,,,,,2014-09-30T00:00:00Z,1084212.987,0.002597403,FY2014,9/30/14,USD,MWK,,,,,,,,,,0.094315356,,5734311.688,11452147.76,
123,NITL.MV,,,,,2015-12-31T00:00:00Z,,,FY2015,12/31/15,USD,,,,,,,,,,,0.04748935,,,6412764.055,2.079077085
124,NITL.MV,,,,,2016-12-31T00:00:00Z,365088.8566,0.001397116,FY2016,12/31/16,USD,MWK,,,,,,,,,,0.084176594,,-1496340.952,11364158.77,8.949872666
125,NITL.MV,,,,,2017-12-31T00:00:00Z,457932.9484,0.001401581,FY2017,12/31/17,USD,MWK,,,,,,,,,,0.1042014,,3113401.917,14066993.62,3.833252494
126,NITL.MV,,,,,2018-12-31T00:00:00Z,403545.5771,0.001389333,FY2018,12/31/18,USD,MWK,,,,,,,,,,0.109722813,,1975788.099,14812579.72,4.088802661
127,NITL.MV,,,,,2019-12-31T00:00:00Z,419471.6847,0.001371535,FY2019,12/31/19,USD,MWK,,,,,,,,,,0.125480712,,2440911.522,16795180.88,7.202506882
128,NITL.MV,,,,,2020-12-31T00:00:00Z,474949.2276,0.001310255,FY2020,12/31/20,USD,MWK,,,,,,,,,,0.117724343,,1937241.388,15892786.32,5.465770168
129,NITL.MV,,,,,2021-12-31T00:00:00Z,782108.3292,0.001239465,FY2021,12/31/21,USD,MWK,,,,,,,,,,0.123021654,,5789403.818,16607923.23,3.623086531
130,TPCC.TZ,DAR ES  SALAAM STOCK EXCHANGE,,Tanzania Portland Cement PLC,Tanzania,1996-12-31T00:00:00Z,,,FY1996,12/31/96,USD,,HeidelbergCement AG,Germany,Manufacturing,31-33,Nonmetallic Mineral Product Manufacturing,327,,,4295868961,,,,,
131,TPCC.TZ,,,,,1997-12-31T00:00:00Z,,,FY1997,12/31/97,USD,,,,,,,,,,,,,,,
132,TPCC.TZ,,,,,1998-12-31T00:00:00Z,,,FY1998,12/31/98,USD,,,,,,,,,,,,,,,
133,TPCC.TZ,,,,,1999-12-31T00:00:00Z,,,FY1999,12/31/99,USD,,,,,,,,,,,,,,,
134,TPCC.TZ,,,,,2000-12-31T00:00:00Z,,,FY2000,12/31/00,USD,,,,,,,,,,,,,,,
135,TPCC.TZ,,,,,2001-12-31T00:00:00Z,,,FY2001,12/31/01,USD,,,,,,,,,,,,,,,
136,TPCC.TZ,,,,,2002-12-31T00:00:00Z,,,FY2002,12/31/02,USD,,,,,,,,,,,,,,,
137,TPCC.TZ,,,,,2003-12-31T00:00:00Z,,,FY2003,12/31/03,USD,,,,,,,,,,,,,,,
138,TPCC.TZ,,,,,2004-12-31T00:00:00Z,,,FY2004,12/31/04,USD,,,,,,,,,,,,,,,
139,TPCC.TZ,,,,,2005-12-31T00:00:00Z,,,FY2005,12/31/05,USD,,,,,,,,,,,,,,,
140,TPCC.TZ,,,,,2006-12-31T00:00:00Z,,,FY2006,12/31/06,USD,,,,,,,,,,,,,,,
141,TPCC.TZ,,,,,2007-12-31T00:00:00Z,,,FY2007,12/31/07,USD,,,,,,,,,,,,,,,
142,TPCC.TZ,,,,,2008-12-31T00:00:00Z,,,FY2008,12/31/08,USD,,,,,,,,,,,,,,221029126.6,
143,TPCC.TZ,,,,,2009-12-31T00:00:00Z,134082093.6,0.000749064,FY2009,12/31/09,USD,TZS,,,,,,,,,,,,35949790.26,219195654.8,
144,TPCC.TZ,,,,,2010-12-31T00:00:00Z,135093535.7,0.000676819,FY2010,12/31/10,USD,TZS,,,,,,,,,,,,33979730.63,237311381.1,
145,TPCC.TZ,,,,,2011-12-31T00:00:00Z,137767263.2,0.000634115,FY2011,12/31/11,USD,TZS,,,,,,,,,,,,32089576.41,296075987.3,
146,TPCC.TZ,,,,,2012-12-31T00:00:00Z,157665650,0.000632911,FY2012,12/31/12,USD,TZS,,,,,,,,,,,,38973790.51,302525566.4,
147,TPCC.TZ,,,,,2013-12-31T00:00:00Z,135129701.6,0.000632111,FY2013,12/31/13,USD,TZS,,,,,,,,,,,,23792711.13,416488657.4,
148,TPCC.TZ,,,,,2014-12-31T00:00:00Z,140781042.2,0.000578704,FY2014,12/31/14,USD,TZS,,,,,,,,,,,,31526756.94,250472993,
149,TPCC.TZ,,,,,2015-12-31T00:00:00Z,133624013,0.000464037,FY2015,12/31/15,USD,TZS,,,,,,,,,,,,26100467.29,189349218.3,
150,TPCC.TZ,,,,,2016-12-31T00:00:00Z,127402098.8,0.000459559,FY2016,12/31/16,USD,TZS,,,,,,,,,,,,18307808.82,117533658.2,
151,TPCC.TZ,,,,,2017-12-31T00:00:00Z,122218102.5,0.000447427,FY2017,12/31/17,USD,TZS,,,,,,,,,,0.906318083,0.055008945,15926797.76,161499601.7,7.416046256
152,TPCC.TZ,,,,,2018-12-31T00:00:00Z,152010189.1,0.00043573,FY2018,12/31/18,USD,TZS,,,,,,,,,,0.872219799,,24778254.47,156932490.2,6.327957069
153,TPCC.TZ,,,,,2019-12-31T00:00:00Z,152127377.2,0.00043611,FY2019,12/31/19,USD,TZS,,,,,,,,,,1.123595506,0.133101348,26037193.2,194385371.7,7.835416002
154,TPCC.TZ,,,,,2020-12-31T00:00:00Z,170155383.8,0.000432152,FY2020,12/31/20,USD,TZS,,,,,,,,,,1.564537158,0.163785653,32271551.43,265857688,7.547176773
155,TPCC.TZ,,,,,2021-12-31T00:00:00Z,195353890,0.000434594,FY2021,12/31/21,USD,TZS,,,,,,,,,,1.633003868,0.211431027,38453535.42,286083141.4,7.644018232
156,ZBFH.ZI,ZIMBABWE STOCK EXCHANGE,,ZB Financial Holdings Ltd,Zimbabwe,1996-12-31T00:00:00Z,,,FY1996,12/31/96,USD,,ZB Financial Holdings Ltd,Zimbabwe,Finance and Insurance,52,Credit Intermediation and Related Activities,522,,,4295916374,,,,,
157,ZBFH.ZI,,,,,1997-12-31T00:00:00Z,,,FY1997,12/31/97,USD,,,,,,,,,,,,,,,
158,ZBFH.ZI,,,,,1998-12-31T00:00:00Z,,,FY1998,12/31/98,USD,,,,,,,,,,,,,,,
159,ZBFH.ZI,,,,,1999-12-31T00:00:00Z,,,FY1999,12/31/99,USD,,,,,,,,,,,,,,,
160,ZBFH.ZI,,,,,2000-12-31T00:00:00Z,,,FY2000,12/31/00,USD,,,,,,,,,,,,,,,
161,ZBFH.ZI,,,,,2001-12-31T00:00:00Z,,,FY2001,12/31/01,USD,,,,,,,,,,,,,,,
162,ZBFH.ZI,,,,,2002-12-31T00:00:00Z,,,FY2002,12/31/02,USD,,,,,,,,,,,,,,,
163,ZBFH.ZI,,,,,2003-12-31T00:00:00Z,,,FY2003,12/31/03,USD,,,,,,,,,,,,,,,
164,ZBFH.ZI,,,,,2004-12-31T00:00:00Z,,,FY2004,12/31/04,USD,,,,,,,,,,,,,,,
165,ZBFH.ZI,,,,,2005-12-31T00:00:00Z,,,FY2005,12/31/05,USD,,,,,,,,,,,0,,,,
166,ZBFH.ZI,,,,,2006-12-31T00:00:00Z,,,FY2006,12/31/06,USD,,,,,,,,,,,0,,,,
167,ZBFH.ZI,,,,,2007-12-31T00:00:00Z,,,FY2007,12/31/07,USD,,,,,,,,,,,15000000000,,,,
168,ZBFH.ZI,,,,,2008-12-31T00:00:00Z,,,FY2008,12/31/08,USD,,,,,,,,,,,0.000225479,,,,
169,ZBFH.ZI,,,,,2009-12-31T00:00:00Z,,,FY2009,12/31/09,USD,,,,,,,,,,,0.000211528,,,,
170,ZBFH.ZI,,,,,2010-12-31T00:00:00Z,,,FY2010,12/31/10,USD,,,,,,,,,,,0.000528961,,,,
171,ZBFH.ZI,,,,,2011-12-31T00:00:00Z,53264340.81,0.002644803,FY2011,12/31/11,USD,ZWL,,,,,,,,,,0.00021164,,6975665.317,,
172,ZBFH.ZI,,,,,2012-12-31T00:00:00Z,63476656.71,0.002645503,FY2012,12/31/12,USD,ZWL,,,,,,,,,,0.000293651,,9264727.158,,0.0047302
173,ZBFH.ZI,,,,,2013-12-31T00:00:00Z,61773574,0.002645503,FY2013,12/31/13,USD,ZWL,,,,,,,,,,9.52E-05,,-279946,,0.595238095
174,ZBFH.ZI,,,,,2014-12-31T00:00:00Z,28156850,0.002645503,FY2014,12/31/14,USD,ZWL,,,,,,,,,,6.61E-05,,-8927355,,
175,ZBFH.ZI,,,,,2015-12-31T00:00:00Z,25230392,0.002645503,FY2015,12/31/15,USD,ZWL,,,,,,,,,,0.000119577,,11125682,,0.001990623
176,ZBFH.ZI,,,,,2016-12-31T00:00:00Z,25531879,0.002645503,FY2016,12/31/16,USD,ZWL,,,,,,,,,,0.000952381,,13733830,,0.012325365
177,ZBFH.ZI,,,,,2017-12-31T00:00:00Z,27391009,0.002645503,FY2017,12/31/17,USD,ZWL,,,,,,,,,,0.000925926,,11115311,162213.5574,0.010185083
178,ZBFH.ZI,,,,,2018-12-31T00:00:00Z,1706158.952,0.002645503,FY2018,12/31/18,USD,ZWL,,,,,,,,,,0.044342621,,-144592.3571,7712883.145,0.630842964
179,ZBFH.ZI,,,,,2019-12-31T00:00:00Z,181344831.5,0.061146746,FY2019,12/31/19,USD,ZWL,,,,,,,,,,0.300971008,,51859652.87,52727304.06,3.113518899
180,ZBFH.ZI,,,,,2020-12-31T00:00:00Z,43036124.91,0.012540459,FY2020,12/31/20,USD,ZWL,,,,,,,,,,,,-4267654.571,127322385.6,4.67226489
181,ZBFH.ZI,,,,,2021-12-31T00:00:00Z,70142490.25,0.009438503,FY2021,12/31/21,USD,ZWL,,,,,,,,,,0.171136364,,18682620.66,29981489.42,4.323511173
182,TTP.TZ,DAR ES  SALAAM STOCK EXCHANGE,,Tatepa PLC,Tanzania,1996-12-31T00:00:00Z,,,FY1996,12/31/96,USD,,Tatepa PLC,Tanzania,Manufacturing,31-33,Food Manufacturing,311,,,4296105371,,,,,
183,TTP.TZ,,,,,1997-12-31T00:00:00Z,,,FY1997,12/31/97,USD,,,,,,,,,,,,,,,
184,TTP.TZ,,,,,1998-12-31T00:00:00Z,,,FY1998,12/31/98,USD,,,,,,,,,,,,,,,
185,TTP.TZ,,,,,1999-12-31T00:00:00Z,,,FY1999,12/31/99,USD,,,,,,,,,,,,,,,
186,TTP.TZ,,,,,2000-12-31T00:00:00Z,,,FY2000,12/31/00,USD,,,,,,,,,,,,,,,
187,TTP.TZ,,,,,2001-12-31T00:00:00Z,,,FY2001,12/31/01,USD,,,,,,,,,,,,,,,
188,TTP.TZ,,,,,2002-12-31T00:00:00Z,10116027.84,0.001030928,FY2002,12/31/02,USD,TZS,,,,,,,,,,,,461176.2887,,
189,TTP.TZ,,,,,2003-12-31T00:00:00Z,11918485.06,0.000950047,FY2003,12/31/03,USD,TZS,,,,,,,,,,,,238799.9012,,
190,TTP.TZ,,,,,2004-12-31T00:00:00Z,16686616.8,0.000965251,FY2004,12/31/04,USD,TZS,,,,,,,,,,,,1099952.703,,
191,TTP.TZ,,,,,2005-12-31T00:00:00Z,11251284.72,0.000873362,FY2005,12/31/05,USD,TZS,,,,,,,,,,,,-1684599.127,,
192,TTP.TZ,,,,,2006-12-31T00:00:00Z,15846488.1,0.000793651,FY2006,12/31/06,USD,TZS,,,,,,,,,,,,1842484.921,,
193,TTP.TZ,,,,,2007-12-31T00:00:00Z,5565564.537,0.000869187,FY2007,12/31/07,USD,TZS,,,,,,,,,,,,-1707534.116,,
194,TTP.TZ,,,,,2008-12-31T00:00:00Z,7693326.718,0.000763359,FY2008,12/31/08,USD,TZS,,,,,,,,,,,,4258232.061,6554315.243,
195,TTP.TZ,,,,,2009-12-31T00:00:00Z,7475743.071,0.000749064,FY2009,12/31/09,USD,TZS,,,,,,,,,,,,-436157.3034,5801312.487,
196,TTP.TZ,,,,,2010-12-31T00:00:00Z,8296119.797,0.000676819,FY2010,12/31/10,USD,TZS,,,,,,,,,,,,10021.65821,3000728.424,
197,TTP.TZ,,,,,2011-12-31T00:00:00Z,8998822.448,0.000634115,FY2011,12/31/11,USD,TZS,,,,,,,,,,,,-511507.2923,4520801.266,
198,TTP.TZ,,,,,2013-09-30T00:00:00Z,11911604.38,0.000625,FY2013,9/30/13,USD,TZS,,,,,,,,,,,,-1253524.375,6772628.951,
199,TTP.TZ,,,,,2014-09-30T00:00:00Z,10200769.74,0.000598086,FY2014,9/30/14,USD,TZS,,,,,,,,,,,,-2375686.005,6717104.89,
200,TTP.TZ,,,,,2014-09-30T00:00:00Z,10200769.74,0.000598086,FY2014,9/30/14,USD,TZS,,,,,,,,,,,,-2375686.005,5627478.005,
201,TTP.TZ,,,,,2015-09-30T00:00:00Z,8818141.067,0.000464037,FY2015,9/30/15,USD,TZS,,,,,,,,,,,,-2270659.397,5573168.704,
202,TTP.TZ,,,,,2016-09-30T00:00:00Z,8395160.312,0.000459348,FY2016,9/30/16,USD,TZS,,,,,,,,,,,,-736111.6215,5008658.792,
203,TTP.TZ,,,,,2017-09-30T00:00:00Z,8014747.209,0.000446628,FY2017,9/30/17,USD,TZS,,,,,,,,,,0.052015605,,-1027095.132,975542.6928,
204,TTP.TZ,,,,,2019-09-30T00:00:00Z,10279183.6,0.00043611,FY2019,9/30/19,USD,TZS,,,,,,,,,,0.052287582,,-3331522.024,976393.5805,
205,TTP.TZ,,,,,2019-09-30T00:00:00Z,10279183.6,0.00043611,FY2019,9/30/19,USD,TZS,,,,,,,,,,0.051858254,,-3331522.024,967532.6188,
206,TTP.TZ,,,,,2020-09-30T00:00:00Z,9880495.032,0.000431965,FY2020,9/30/20,USD,TZS,,,,,,,,,,0.052173913,,-1807688.121,972998.9048,
207,TTP.TZ,,,,,2020-09-30T00:00:00Z,9880495.032,0.000431965,FY2020,9/30/20,USD,TZS,,,,,,,,,,0.051524259,,-1807688.121,962127.4087,
208,TCCL.TZ,DAR ES  SALAAM STOCK EXCHANGE,,Tanga Cement PLC,Tanzania,1996-12-31T00:00:00Z,,,FY1996,12/31/96,USD,,AfriSam Group Pty Ltd,,Manufacturing,31-33,Nonmetallic Mineral Product Manufacturing,327,,,5043464730,,,,,
209,TCCL.TZ,,,,,1997-12-31T00:00:00Z,,,FY1997,12/31/97,USD,,,,,,,,,,,,,,,
210,TCCL.TZ,,,,,1998-12-31T00:00:00Z,,,FY1998,12/31/98,USD,,,,,,,,,,,,,,,
211,TCCL.TZ,,,,,1999-12-31T00:00:00Z,,,FY1999,12/31/99,USD,,,,,,,,,,,,,,,
212,TCCL.TZ,,,,,2000-12-31T00:00:00Z,,,FY2000,12/31/00,USD,,,,,,,,,,,,,,,
