,Instrument,Ultimate Parent Percent of Shares Out Held,Date,Investor Id,Investor Type Description ID,Investor Perm Id,Country of Headquarters,Fund Investment Style Code
15304,MTNJ.J,,,,,,,
15305,MTNJ.J,,,,,,,
15306,MTNJ.J,,,,,,,
15307,MTNJ.J,,,,,,,
15308,MTNJ.J,,,,,,,
15309,MTNJ.J,,,,,,,
15310,MTNJ.J,,,,,,,
15311,MTNJ.J,,,,,,,
15312,MTNJ.J,,,,,,,
15313,MTNJ.J,,,,,,,
15314,MTNJ.J,,,,,,,
15315,MTNJ.J,,,,,,,
15316,MTNJ.J,,,,,,,
15317,MTNJ.J,,,,,,,
15318,MTNJ.J,,,,,,,
15319,MTNJ.J,,,,,,,
15320,MTNJ.J,,,,,,,
15321,MTNJ.J,,,,,,,
15322,MTNJ.J,,,,,,,
15323,MTNJ.J,,,,,,,
15324,MTNJ.J,,,,,,,
15325,MTNJ.J,,,,,,,
15326,MTNJ.J,,,,,,,
15327,MTNJ.J,,,,,,,
15328,MTNJ.J,,,,,,,
15329,MTNJ.J,,,,,,,
15330,MTNJ.J,,,,,,,
15331,MTNJ.J,,,,,,,
15332,MTNJ.J,,,,,,,
15333,MTNJ.J,,,,,,,
15334,MTNJ.J,,,,,,,
15335,MTNJ.J,,,,,,,
15336,MTNJ.J,,,,,,,
15337,MTNJ.J,,,,,,,
15338,MTNJ.J,,,,,,,
15339,MTNJ.J,,,,,,,
15340,MTNJ.J,,,,,,,
15341,MTNJ.J,,,,,,,
15342,MTNJ.J,,,,,,,
15343,MTNJ.J,,,,,,,
15344,MTNJ.J,,,,,,,
15345,MTNJ.J,,,,,,,
15346,MTNJ.J,,,,,,,
15347,MTNJ.J,,,,,,,
15348,MTNJ.J,,,,,,,
15349,MTNJ.J,,,,,,,
15350,MTNJ.J,,,,,,,
15351,MTNJ.J,,,,,,,
15352,MTNJ.J,,,,,,,
15353,MTNJ.J,,,,,,,
15354,MTNJ.J,,,,,,,
15355,MTNJ.J,,,,,,,
15356,MTNJ.J,,,,,,,
15357,MTNJ.J,,,,,,,
15358,MTNJ.J,,,,,,,
15359,MTNJ.J,,,,,,,
15360,MTNJ.J,,,,,,,
15361,MTNJ.J,,,,,,,
15362,MTNJ.J,,,,,,,
15363,MTNJ.J,,,,,,,
15364,MTNJ.J,,,,,,,
15365,MTNJ.J,,,,,,,
15366,MTNJ.J,,,,,,,
15367,MTNJ.J,,,,,,,
15368,MTNJ.J,,,,,,,
15369,MTNJ.J,,,,,,,
15370,MURJ.J,6.78,2007-06-30T00:00:00Z,2637859,107,4297369644,South Africa,GARP
15371,MURJ.J,2.44,2007-03-30T00:00:00Z,2003096,114,4296336142,,Growth
15372,MURJ.J,0.79,2007-03-30T00:00:00Z,2132888,113,5000750920,,Growth
15373,MURJ.J,0.36,2007-12-31T00:00:00Z,2005965,107,5000667881,,Emerg. Mkts.
15374,MURJ.J,0.31,2007-12-31T00:00:00Z,2003763,107,5000707638,,Emerg. Mkts.
15375,MURJ.J,0.08,2007-12-31T00:00:00Z,2445138,113,5000068710,,Core Value
15376,MURJ.J,0.07,2007-12-31T00:00:00Z,2621326,107,5000062040,,Emerg. Mkts.
15377,MURJ.J,0.07,2007-12-31T00:00:00Z,2003276,107,4296618041,,Emerg. Mkts.
15378,MURJ.J,0.03,2007-12-31T00:00:00Z,2660546,113,5001449672,,Index
15379,MURJ.J,0.01,2007-12-31T00:00:00Z,2005787,107,4296342730,,Index
15380,MURJ.J,0.01,2007-09-30T00:00:00Z,2004197,110,4296293277,,Specialty
15381,MURJ.J,0.01,2006-12-31T00:00:00Z,2004974,113,5000689330,,Core Growth
15382,MURJ.J,0.01,2007-12-31T00:00:00Z,2403920,107,5000749182,,Income Value
15383,MURJ.J,0.01,2007-09-30T00:00:00Z,2363326,113,4297124323,,Emerg. Mkts.
15384,MURJ.J,0.01,2007-12-31T00:00:00Z,3911474,113,5052138614,,Core Value
15385,MURJ.J,0.01,2007-12-31T00:00:00Z,2661923,107,4297324275,,GARP
15386,MURJ.J,0.01,2007-12-31T00:00:00Z,2003066,113,5000051932,,Emerg. Mkts.
15387,MURJ.J,0.0046,2007-12-31T00:00:00Z,2003457,113,5000036827,,Core Value
15388,MURJ.J,0.0045,2007-12-31T00:00:00Z,4145531,113,5001449667,,Specialty
15389,MURJ.J,0.0043,2007-12-31T00:00:00Z,2004306,113,5000067071,,
15390,MURJ.J,0.0034,2007-12-31T00:00:00Z,2932423,107,,,Emerg. Mkts.
15391,MURJ.J,0.0016,2007-12-31T00:00:00Z,4035944,107,5000037496,,Emerg. Mkts.
15392,MURJ.J,0.001,2007-12-31T00:00:00Z,2449877,114,4297170144,,Emerg. Mkts.
15393,MURJ.J,0.0008,2007-12-31T00:00:00Z,2399161,113,5000313307,,Emerg. Mkts.
15394,MURJ.J,0.0,2007-12-31T00:00:00Z,4287019,107,5035172640,,Core Growth
15395,MURJ.J,0.0,2007-03-30T00:00:00Z,3793622,113,5043447072,,Emerg. Mkts.
15396,MURJ.J,0.0,2006-09-30T00:00:00Z,3783830,107,5000659344,,Growth
15397,MURJ.J,0.0,2006-03-31T00:00:00Z,3357757,113,,,Emerg. Mkts.
15398,MURJ.J,0.0,2007-03-31T00:00:00Z,2915245,113,4298106595,,Index
15399,MURJ.J,0.0,2007-12-31T00:00:00Z,2636816,107,5000749186,,Emerg. Mkts.
15400,MURJ.J,0.0,2006-09-30T00:00:00Z,2529158,107,5001196565,,Emerg. Mkts.
15401,MURJ.J,0.0,2007-12-31T00:00:00Z,2006474,107,5001172343,,Emerg. Mkts.
15402,MURJ.J,0.0,2007-09-30T00:00:00Z,2005167,107,5000071988,,Income Value
15403,MURJ.J,,,3644692,113,,,Core Value
15404,MURJ.J,,,2522977,107,,,Index
15405,MURJ.J,,,2388005,113,,,Emerg. Mkts.
15406,MURJ.J,,,2132753,113,,,Emerg. Mkts.
15407,MURJ.J,,,2005218,107,,,Emerg. Mkts.
15408,MURJ.J,8.71,2006-12-29T00:00:00Z,2637859,113,4297369644,,Specialty
15409,MURJ.J,8.05,2006-12-29T00:00:00Z,3644692,113,5043447177,,
15410,MURJ.J,2.44,2006-12-29T00:00:00Z,2003096,113,4296336142,,Emerg. Mkts.
15411,MURJ.J,0.84,2006-12-29T00:00:00Z,3793622,113,5043447072,,Specialty
15412,MURJ.J,0.79,2006-12-29T00:00:00Z,2132888,107,5000750920,,International
15413,MURJ.J,0.42,2005-03-31T00:00:00Z,2005218,113,4298409344,,Growth
15414,MURJ.J,0.08,2006-12-31T00:00:00Z,2445138,107,5000068710,,Specialty
15415,MURJ.J,0.06,2006-12-31T00:00:00Z,2660546,113,5001449672,,Growth
15416,MURJ.J,0.05,2006-12-31T00:00:00Z,2915245,113,4298106595,,Emerg. Mkts.
15417,MURJ.J,0.04,2006-12-31T00:00:00Z,2003276,107,4296618041,,Emerg. Mkts.
15418,MURJ.J,0.02,2005-09-30T00:00:00Z,2522977,113,5001196700,,
15419,MURJ.J,0.01,2006-12-31T00:00:00Z,2403920,107,5000749182,,Core Growth
15420,MURJ.J,0.01,2006-12-31T00:00:00Z,2004974,113,5000689330,,Specialty
15421,MURJ.J,0.01,2005-09-30T00:00:00Z,2388005,107,5001449682,,Core Value
15422,MURJ.J,0.01,2006-12-31T00:00:00Z,4287019,113,5035172640,,Emerg. Mkts.
15423,MURJ.J,0.0023,2006-12-31T00:00:00Z,3911474,107,5052138614,,Yield
15424,MURJ.J,0.0006,2006-09-30T00:00:00Z,2399161,110,5000313307,,Core Value
15425,MURJ.J,0.0,2006-09-30T00:00:00Z,3783830,107,5000659344,,Yield
15426,MURJ.J,0.0,2006-03-31T00:00:00Z,3357757,110,,,Growth
15427,MURJ.J,0.0,2006-09-30T00:00:00Z,2529158,113,5001196565,,Emerg. Mkts.
15428,MURJ.J,0.0,2005-12-31T00:00:00Z,2132753,107,,,Core Growth
15429,MURJ.J,,,4145531,107,,,Growth
15430,MURJ.J,,,4035944,113,,,Growth
15431,MURJ.J,,,2932423,107,,,Growth
15432,MURJ.J,,,2661923,113,,,Aggres. Gr.
15433,MURJ.J,,,2636816,113,,,Emerg. Mkts.
15434,MURJ.J,,,2621326,113,,,Emerg. Mkts.
15435,MURJ.J,,,2449877,113,,,Emerg. Mkts.
15436,MURJ.J,,,2363326,107,,,Core Growth
15437,MURJ.J,,,2006474,113,,,Specialty
15438,MURJ.J,,,2005965,113,,,Emerg. Mkts.
15439,MURJ.J,,,2005787,101,,,Emerg. Mkts.
15440,MURJ.J,,,2005167,107,,,Income Value
15441,MURJ.J,,,2004306,113,,,GARP
15442,MURJ.J,,,2004197,113,,,Growth
15443,MURJ.J,,,2003763,107,,,Yield
15444,MURJ.J,,,2003457,107,,,
15445,MURJ.J,,,2003066,113,,,Emerg. Mkts.
15446,MURJ.J,,,,107,,,Emerg. Mkts.
15447,MURJ.J,,,,107,,,GARP
15448,MURJ.J,,,,113,,,Core Value
15449,MURJ.J,,,,113,,,Emerg. Mkts.
15450,MURJ.J,,,,107,,,Emerg. Mkts.
15451,MURJ.J,,,,113,,,International
15452,MURJ.J,,,,107,,,Index
15453,MURJ.J,,,,110,,,Core Growth
15454,MURJ.J,,,,107,,,
15455,MURJ.J,,,,107,,,Income Value
15456,MURJ.J,,,,113,,,Emerg. Mkts.
15457,MURJ.J,,,,113,,,Core Value
15458,MURJ.J,,,,107,,,Emerg. Mkts.
15459,MURJ.J,,,,107,,,Emerg. Mkts.
15460,MURJ.J,,,,113,,,Index
15461,MURJ.J,,,,107,,,Emerg. Mkts.
15462,MURJ.J,,,,101,,,Emerg. Mkts.
15463,MURJ.J,,,,113,,,Index
15464,MURJ.J,,,,107,,,Core Value
15465,MURJ.J,,,,107,,,Core Value
15466,MURJ.J,,,,107,,,Emerg. Mkts.
15467,MURJ.J,,,,107,,,Emerg. Mkts.
15468,MURJ.J,,,,107,,,Specialty
15469,MURJ.J,,,,107,,,Core Growth
15470,MURJ.J,,,,107,,,Core Value
15471,MURJ.J,,,,107,,,GARP
15472,MURJ.J,,,,113,,,Core Growth
15473,MURJ.J,,,,107,,,Core Growth
15474,MURJ.J,,,,107,,,Index
15475,MURJ.J,,,,113,,,Emerg. Mkts.
15476,MURJ.J,,,,107,,,Emerg. Mkts.
15477,MURJ.J,,,,107,,,Emerg. Mkts.
15478,MURJ.J,,,,106,,,Specialty
15479,MURJ.J,,,,107,,,
15480,MURJ.J,,,,107,,,Core Value
15481,MURJ.J,,,,107,,,Emerg. Mkts.
15482,MURJ.J,,,,113,,,GARP
15483,MURJ.J,,,,113,,,Core Growth
15484,MURJ.J,,,,113,,,Emerg. Mkts.
15485,MURJ.J,,,,107,,,Core Value
15486,MURJ.J,,,,113,,,Emerg. Mkts.
15487,MURJ.J,,,,107,,,Index
15488,MURJ.J,,,,113,,,Index
15489,MURJ.J,,,,107,,,Growth
15490,MURJ.J,,,,107,,,Emerg. Mkts.
15491,MURJ.J,,,,113,,,Yield
15492,MURJ.J,,,,107,,,
15493,MURJ.J,,,,107,,,Index
15494,MURJ.J,,,,107,,,Aggres. Gr.
15495,MURJ.J,,,,301,,,Growth
15496,MURJ.J,,,,107,,,
15497,MURJ.J,,,,301,,,Core Growth
15498,MURJ.J,,,,301,,,GARP
15499,MURJ.J,,,,113,,,Specialty
15500,MURJ.J,,,,113,,,Yield
15501,MURJ.J,,,,301,,,Index
15502,MURJ.J,,,,113,,,Core Growth
15503,MURJ.J,,,,107,,,Index
15504,MURJ.J,,,,113,,,Specialty
15505,MURJ.J,,,,113,,,Index
15506,MURJ.J,,,,107,,,Index
15507,MURJ.J,,,,107,,,Index
15508,MURJ.J,,,,107,,,Growth
15509,MURJ.J,,,,113,,,
15510,MURJ.J,,,,107,,,Core Value
15511,MURJ.J,,,,113,,,Core Value
15512,MURJ.J,,,,101,,,Index
15513,MURJ.J,,,,107,,,Index
15514,MURJ.J,,,,107,,,Index
15515,MURJ.J,,,,107,,,Specialty
15516,MURJ.J,,,,,,,Core Value
15517,MURJ.J,,,,,,,Growth
15518,MURJ.J,,,,,,,Index
15519,MURJ.J,,,,,,,Specialty
15520,MURJ.J,,,,,,,Core Growth
15521,MURJ.J,,,,,,,Specialty
15522,MURJ.J,,,,,,,Growth
15523,MURJ.J,,,,,,,Index
15524,MURJ.J,,,,,,,Core Growth
15525,MURJ.J,,,,,,,Core Growth
15526,MURJ.J,,,,107,,,
15527,MURJ.J,,,,114,,,Index
15528,MURJ.J,,,,301,,,Index
15529,MURJ.J,,,,107,,,Core Growth
15530,MURJ.J,,,,107,,,Core Growth
15531,MURJ.J,,,,113,,,Emerg. Mkts.
15532,MURJ.J,,,,107,,,Core Value
15533,MURJ.J,,,,107,,,Core Growth
15534,MURJ.J,,,,113,,,Core Growth
15535,MURJ.J,,,,113,,,Core Value
15536,MURJ.J,,,,107,,,Index
15537,MURJ.J,,,,301,,,Core Growth
15538,MURJ.J,,,,107,,,Core Growth
15539,MURJ.J,,,,113,,,Aggres. Gr.
15540,MURJ.J,,,,113,,,
15541,MURJ.J,,,,113,,,Core Growth
15542,MURJ.J,,,,113,,,Core Growth
15543,MURJ.J,,,,107,,,Core Growth
15544,MURJ.J,,,,113,,,Core Growth
15545,MURJ.J,,,,107,,,Core Growth
15546,MURJ.J,,,,113,,,Core Value
15547,MURJ.J,,,,107,,,Sector Specific
15548,MURJ.J,,,,107,,,International
15549,MURJ.J,,,,107,,,Growth
15550,MURJ.J,,,,113,,,Specialty
15551,MURJ.J,,,,107,,,
15552,MURJ.J,,,,113,,,Core Growth
15553,MURJ.J,,,,107,,,Emerg. Mkts.
15554,MURJ.J,,,,113,,,Specialty
15555,MURJ.J,,,,107,,,
15556,MURJ.J,,,,107,,,Emerg. Mkts.
15557,MURJ.J,,,,110,,,Growth
15558,MURJ.J,,,,107,,,Emerg. Mkts.
15559,MURJ.J,,,,107,,,Emerg. Mkts.
15560,MURJ.J,,,,107,,,International
15561,MURJ.J,,,,107,,,International
15562,MURJ.J,,,,101,,,Growth
15563,MURJ.J,,,,113,,,
15564,MURJ.J,,,,113,,,
15565,MURJ.J,,,,110,,,
15566,MURJ.J,,,,107,,,
15567,MURJ.J,,,,107,,,
15568,MURJ.J,,,,107,,,
15569,MURJ.J,,,,110,,,
15570,MURJ.J,,,,107,,,
15571,MURJ.J,,,,107,,,
15572,MURJ.J,,,,107,,,
15573,MURJ.J,,,,107,,,Growth
15574,MURJ.J,,,,107,,,Emerg. Mkts.
15575,MURJ.J,,,,113,,,Emerg. Mkts.
15576,MURJ.J,,,,113,,,Emerg. Mkts.
15577,MURJ.J,,,,107,,,Emerg. Mkts.
15578,MURJ.J,,,,107,,,Core Value
15579,MURJ.J,,,,107,,,Emerg. Mkts.
15580,MURJ.J,,,,107,,,Income Value
15581,MURJ.J,,,,107,,,Emerg. Mkts.
15582,MURJ.J,,,,113,,,Index
15583,MURJ.J,,,,113,,,Specialty
15584,MURJ.J,,,,107,,,Core Value
15585,MURJ.J,,,,301,,,GARP
15586,MURJ.J,,,,301,,,Emerg. Mkts.
15587,MURJ.J,,,,301,,,Growth
15588,MURJ.J,,,,107,,,Emerg. Mkts.
15589,MURJ.J,,,,107,,,Emerg. Mkts.
15590,MURJ.J,,,,113,,,Income Value
15591,MURJ.J,,,,107,,,Emerg. Mkts.
15592,MURJ.J,,,,107,,,Emerg. Mkts.
15593,MURJ.J,,,,107,,,Core Value
15594,MURJ.J,,,,113,,,Growth
15595,MURJ.J,,,,107,,,Index
15596,MURJ.J,,,,107,,,Specialty
15597,MURJ.J,,,,113,,,Index
15598,MURJ.J,,,,107,,,Core Value
15599,MURJ.J,,,,113,,,Growth
15600,MURJ.J,,,,110,,,International
15601,MURJ.J,,,,,,,International
15602,MURJ.J,,,,,,,Emerg. Mkts.
15603,MURJ.J,,,,,,,Emerg. Mkts.
15604,MURJ.J,,,,,,,Growth
15605,MURJ.J,,,,,,,Emerg. Mkts.
15606,MURJ.J,,,,,,,Yield
15607,MURJ.J,,,,,,,
15608,MURJ.J,,,,,,,Emerg. Mkts.
15609,MURJ.J,,,,,,,Specialty
15610,MURJ.J,,,,,,,International
15611,MURJ.J,,,,,,,Aggres. Gr.
15612,MURJ.J,,,,,,,Emerg. Mkts.
15613,MURJ.J,,,,,,,Emerg. Mkts.
15614,MURJ.J,,,,,,,Emerg. Mkts.
15615,MURJ.J,,,,,,,Emerg. Mkts.
15616,MURJ.J,,,,,,,Emerg. Mkts.
15617,MURJ.J,,,,,,,Emerg. Mkts.
15618,MURJ.J,,,,,,,Specialty
15619,MURJ.J,,,,,,,Specialty
15620,MURJ.J,,,,,,,Emerg. Mkts.
15621,MURJ.J,,,,,,,
15622,MURJ.J,,,,,,,Emerg. Mkts.
15623,MURJ.J,,,,,,,Core Growth
15624,MURJ.J,,,,,,,Aggres. Gr.
15625,MURJ.J,,,,,,,Specialty
15626,MURJ.J,,,,,,,Emerg. Mkts.
15627,MURJ.J,,,,,,,Core Value
15628,MURJ.J,,,,,,,Emerg. Mkts.
15629,MURJ.J,,,,,,,Core Growth
15630,MURJ.J,,,,,,,Emerg. Mkts.
15631,MURJ.J,,,,,,,Core Value
15632,MURJ.J,,,,,,,Core Growth
15633,MURJ.J,,,,,,,Index
15634,MURJ.J,,,,,,,Emerg. Mkts.
15635,MURJ.J,,,,,,,GARP
15636,MURJ.J,,,,,,,Index
15637,MURJ.J,,,,,,,
15638,MURJ.J,,,,,,,Core Growth
15639,MURJ.J,,,,,,,Sector Specific
15640,MURJ.J,,,,,,,Emerg. Mkts.
15641,MURJ.J,,,,,,,Emerg. Mkts.
15642,MURJ.J,,,,,,,Emerg. Mkts.
15643,MURJ.J,,,,,,,Core Growth
15644,MURJ.J,,,,,,,Specialty
15645,MURJ.J,,,,,,,Specialty
15646,MURJ.J,,,,,,,
15647,MURJ.J,,,,,,,Core Value
15648,MURJ.J,,,,,,,Growth
15649,MURJ.J,,,,,,,Growth
15650,MURJ.J,,,,,,,GARP
15651,MURJ.J,,,,,,,
15652,MURJ.J,,,,,,,Emerg. Mkts.
15653,MURJ.J,,,,,,,Specialty
15654,MURJ.J,,,,,,,Growth
15655,MURJ.J,,,,,,,Emerg. Mkts.
15656,MURJ.J,,,,,,,International
15657,MURJ.J,,,,,,,International
15658,MURJ.J,,,,,,,Specialty
15659,MURJ.J,,,,,,,Specialty
15660,MURJ.J,,,,,,,Specialty
15661,MURJ.J,,,,,,,
15662,MURJ.J,,,,,,,
15663,MURJ.J,,,,,,,
15664,MURJ.J,,,,,,,
15665,MURJ.J,,,,,,,
15666,MURJ.J,,,,,,,
15667,MURJ.J,,,,,,,
15668,MURJ.J,,,,,,,
15669,MURJ.J,,,,,,,
15670,MURJ.J,,,,,,,
15671,MURJ.J,,,,,,,
15672,MURJ.J,,,,,,,
15673,MURJ.J,,,,,,,
15674,MURJ.J,,,,,,,
15675,MURJ.J,,,,,,,
15676,MURJ.J,,,,,,,
15677,MURJ.J,,,,,,,
15678,MURJ.J,,,,,,,
15679,MURJ.J,,,,,,,
15680,MURJ.J,,,,,,,
15681,MURJ.J,,,,,,,
15682,MURJ.J,,,,,,,
15683,MURJ.J,,,,,,,
15684,MURJ.J,,,,,,,
15685,MURJ.J,,,,,,,
15686,MURJ.J,,,,,,,
15687,MURJ.J,,,,,,,
15688,MURJ.J,,,,,,,
15689,MURJ.J,,,,,,,
15690,MURJ.J,,,,,,,
15691,MURJ.J,,,,,,,
15692,MURJ.J,,,,,,,
15693,MURJ.J,,,,,,,
15694,MURJ.J,,,,,,,
15695,MURJ.J,,,,,,,
15696,MURJ.J,,,,,,,
15697,MURJ.J,,,,,,,
15698,MURJ.J,,,,,,,
15699,MURJ.J,,,,,,,
15700,MURJ.J,,,,,,,
15701,MURJ.J,,,,,,,
15702,MURJ.J,,,,,,,
15703,MURJ.J,,,,,,,
15704,MURJ.J,,,,,,,
15705,MURJ.J,,,,,,,
15706,MURJ.J,,,,,,,
15707,MURJ.J,,,,,,,
15708,MURJ.J,,,,,,,
15709,MURJ.J,,,,,,,
15710,MURJ.J,,,,,,,
15711,MURJ.J,,,,,,,
15712,MURJ.J,,,,,,,
15713,MURJ.J,,,,,,,
15714,MURJ.J,,,,,,,
15715,MURJ.J,,,,,,,
15716,MURJ.J,,,,,,,
15717,MURJ.J,,,,,,,
15718,MURJ.J,,,,,,,
15719,MURJ.J,,,,,,,
15720,MURJ.J,,,,,,,
15721,MURJ.J,,,,,,,
15722,MURJ.J,,,,,,,
15723,MURJ.J,,,,,,,
15724,MURJ.J,,,,,,,
15725,MURJ.J,,,,,,,
15726,MURJ.J,,,,,,,
15727,MURJ.J,,,,,,,
15728,MURJ.J,,,,,,,
15729,MURJ.J,,,,,,,
15730,MURJ.J,,,,,,,
15731,MURJ.J,,,,,,,
15732,MURJ.J,,,,,,,
15733,MURJ.J,,,,,,,
15734,MURJ.J,,,,,,,
15735,MURJ.J,,,,,,,
15736,MURJ.J,,,,,,,
15737,MURJ.J,,,,,,,
15738,MURJ.J,,,,,,,
15739,MURJ.J,,,,,,,
15740,MURJ.J,,,,,,,
15741,MURJ.J,,,,,,,
15742,MURJ.J,,,,,,,
15743,MURJ.J,,,,,,,
15744,MURJ.J,,,,,,,
15745,MURJ.J,,,,,,,
15746,MURJ.J,,,,,,,
15747,MURJ.J,,,,,,,
15748,MURJ.J,,,,,,,
15749,MURJ.J,,,,,,,
15750,MURJ.J,,,,,,,
15751,MURJ.J,,,,,,,
15752,MURJ.J,,,,,,,
15753,MURJ.J,,,,,,,
15754,MURJ.J,,,,,,,
15755,MURJ.J,,,,,,,
15756,MURJ.J,,,,,,,
15757,MURJ.J,,,,,,,
15758,MURJ.J,,,,,,,
15759,MURJ.J,,,,,,,
15760,MURJ.J,,,,,,,
15761,MURJ.J,,,,,,,
15762,MURJ.J,,,,,,,
15763,MURJ.J,,,,,,,
15764,MURJ.J,,,,,,,
15765,MURJ.J,,,,,,,
15766,MURJ.J,,,,,,,
15767,MURJ.J,,,,,,,
15768,MURJ.J,,,,,,,
15769,MURJ.J,,,,,,,
15770,MURJ.J,,,,,,,
15771,MURJ.J,,,,,,,
15772,MURJ.J,,,,,,,
15773,MURJ.J,,,,,,,
15774,MURJ.J,,,,,,,
15775,MURJ.J,,,,,,,
15776,NAHCO.LG,,,,,,Nigeria,
15777,NASCON.LG,,,,,,Nigeria,
15778,NB.LG,54.0989,2007-12-31T00:00:00Z,2637326,302,4295884808,Netherlands,Core Value
15779,NB.LG,0.0272,2007-12-31T00:00:00Z,5300076,303,,,Hedge Fund
15780,NB.LG,0.0043,2007-12-31T00:00:00Z,5300055,107,34414032344,,Aggres. Gr.
15781,NB.LG,0.0017,2007-12-31T00:00:00Z,5300075,113,,,
15782,NB.LG,0.0016,2007-12-31T00:00:00Z,5300072,303,,,
15783,NB.LG,0.0014,2007-12-31T00:00:00Z,5300069,101,,,
15784,NB.LG,0.0002,2007-12-31T00:00:00Z,5300057,303,,,
15785,NB.LG,,,5415645,303,,,
15786,NB.LG,54.1003,2006-12-31T00:00:00Z,2637326,303,4295884808,,
15787,NB.LG,0.0272,2006-12-31T00:00:00Z,5300076,303,,,
15788,NB.LG,0.0038,2006-12-31T00:00:00Z,5300055,,34414032344,,
15789,NB.LG,0.002,2006-12-31T00:00:00Z,5415645,302,,,
15790,NB.LG,0.0017,2006-12-31T00:00:00Z,5300075,303,,,
15791,NB.LG,0.0016,2006-12-31T00:00:00Z,5300072,303,,,
15792,NB.LG,0.0014,2006-12-31T00:00:00Z,5300069,303,,,
15793,NB.LG,0.0002,2006-12-31T00:00:00Z,5300057,303,,,
15794,NB.LG,,,,303,,,
15795,NB.LG,,,,303,,,
15796,NB.LG,,,,303,,,
15797,NB.LG,,,,,,,
15798,NB.LG,,,,,,,
15799,NB.LG,,,,,,,
15800,SXMJ.J,0.0,2007-03-30T00:00:00Z,3912108,113,5055414516,South Africa,Core Value
15801,SXMJ.J,0.0,2006-12-29T00:00:00Z,3705291,301,48471688623,,Index
15802,SXMJ.J,0.0,2006-06-30T00:00:00Z,3698866,301,,,
15803,SXMJ.J,0.0,2007-08-31T00:00:00Z,3393629,301,48471684938,,Core Value
15804,SXMJ.J,0.0,2007-03-30T00:00:00Z,3393361,301,5055411876,,Index
15805,SXMJ.J,0.0,2006-12-29T00:00:00Z,3277471,301,,,Specialty
15806,SXMJ.J,0.0,2006-12-29T00:00:00Z,2663250,303,5001442178,,
15807,SXMJ.J,0.0,2006-12-29T00:00:00Z,2637598,107,5055412780,,
15808,SXMJ.J,0.0,2006-12-29T00:00:00Z,2632223,301,5043450366,,
15809,SXMJ.J,0.0,2007-08-31T00:00:00Z,2522977,301,5001196700,,
15810,SXMJ.J,,,4151148,107,,,
15811,SXMJ.J,,,3878742,107,,,
15812,SXMJ.J,,,3713250,113,,,
15813,SXMJ.J,,,3713246,,,,
15814,SXMJ.J,,,3392611,,,,
15815,SXMJ.J,,,3392587,,,,
15816,SXMJ.J,,,3390792,,,,
15817,SXMJ.J,,,3367795,,,,
15818,SXMJ.J,,,3367765,,,,
15819,SXMJ.J,,,3251419,,,,
15820,SXMJ.J,,,3221876,,,,
15821,SXMJ.J,,,2665397,,,,
15822,SXMJ.J,,,2661956,,,,
15823,SXMJ.J,,,2659544,,,,
15824,SXMJ.J,,,2658240,,,,
15825,SXMJ.J,,,2637684,,,,
15826,SXMJ.J,,,2634267,,,,
15827,SXMJ.J,,,2633029,,,,
15828,SXMJ.J,12.1654,2006-12-29T00:00:00Z,2522977,,5001196700,,
15829,SXMJ.J,3.7701,2006-12-29T00:00:00Z,3393629,,48471684938,,
15830,SXMJ.J,3.0047,2006-12-29T00:00:00Z,3251419,,,,
15831,SXMJ.J,2.8267,2006-12-29T00:00:00Z,2659544,,,,
15832,SXMJ.J,2.7984,2006-12-29T00:00:00Z,2634267,107,5043455375,,
15833,SXMJ.J,2.4943,2006-12-29T00:00:00Z,3878742,113,5001449675,,
15834,SXMJ.J,2.3293,2006-12-29T00:00:00Z,4151148,107,,,
15835,SXMJ.J,2.2115,2006-12-29T00:00:00Z,3367765,301,,,
15836,SXMJ.J,2.189,2006-12-29T00:00:00Z,3367795,303,,,
15837,SXMJ.J,1.6352,2006-12-29T00:00:00Z,2658240,301,5055412303,,
15838,SXMJ.J,1.1399,2006-12-29T00:00:00Z,3392587,301,,,
15839,SXMJ.J,0.8409,2006-12-29T00:00:00Z,3713246,113,,,
15840,SXMJ.J,0.7975,2006-12-29T00:00:00Z,3713250,301,5055407325,,
15841,SXMJ.J,0.7945,2006-12-29T00:00:00Z,2633029,303,,,
15842,SXMJ.J,0.7749,2006-12-29T00:00:00Z,3912108,303,5055414516,,
15843,SXMJ.J,0.7432,2006-12-29T00:00:00Z,3393361,301,5055411876,,
15844,SXMJ.J,0.7315,2006-12-29T00:00:00Z,3392611,303,,,
15845,SXMJ.J,0.7283,2006-12-29T00:00:00Z,3221876,303,,,
15846,SXMJ.J,0.0,2006-12-29T00:00:00Z,3705291,301,48471688623,,
15847,SXMJ.J,0.0,2006-06-30T00:00:00Z,3698866,301,,,
15848,SXMJ.J,0.0,2005-12-30T00:00:00Z,3390792,301,,,
15849,SXMJ.J,0.0,2006-12-29T00:00:00Z,3277471,301,,,
15850,SXMJ.J,0.0,2005-12-30T00:00:00Z,2665397,303,5055419735,,
15851,SXMJ.J,0.0,2006-12-29T00:00:00Z,2663250,303,5001442178,,
15852,SXMJ.J,0.0,2005-12-30T00:00:00Z,2637684,301,5055411282,,
15853,SXMJ.J,0.0,2006-12-29T00:00:00Z,2637598,301,5055412780,,
15854,SXMJ.J,0.0,2006-12-29T00:00:00Z,2632223,301,5043450366,,
15855,SXMJ.J,,,2661956,303,,,
15856,SXMJ.J,,,,301,,,
